Time,Voltage
0.006325000,3.324563
0.006330000,3.293917
0.006335000,3.315280
0.006340000,3.284678
0.006345000,3.292218
0.006350000,3.296674
0.006355000,3.306310
0.006360000,3.309378
0.006365000,3.309982
0.006370000,3.278467
0.006375000,3.290676
0.006380000,3.311116
0.006385000,3.315435
0.006390000,3.277074
0.006395000,3.293339
0.006400000,3.304029
0.006405000,3.325290
0.006410000,3.307873
0.006415000,3.311534
0.006420000,3.287933
0.006425000,3.304485
0.006430000,3.320185
0.006435000,3.311774
0.006440000,3.303143
0.006445000,3.311136
0.006450000,3.288607
0.006455000,3.302638
0.006460000,3.313015
0.006465000,3.285400
0.006470000,3.302158
0.006475000,3.313903
0.006480000,3.282086
0.006485000,3.284644
0.006490000,3.278548
0.006495000,3.287019
0.006500000,3.301246
0.006505000,3.131672
0.006510000,2.576306
0.006515000,2.059792
0.006520000,1.499263
0.006525000,0.975969
0.006530000,0.442123
0.006535000,0.000526
0.006540000,-0.002902
0.006545000,-0.009751
0.006550000,0.029628
0.006555000,-0.000795
0.006560000,0.012346
0.006565000,0.016561
0.006570000,-0.004237
0.006575000,0.030807
0.006580000,0.028015
0.006585000,-0.011983
0.006590000,0.033763
0.006595000,0.043093
0.006600000,-0.000367
0.006605000,0.036081
0.006610000,0.009474
0.006615000,0.018077
0.006620000,0.023118
0.006625000,0.023607
0.006630000,0.039161
0.006635000,0.020819
0.006640000,0.034015
0.006645000,0.016711
0.006650000,0.041736
0.006655000,0.034731
0.006660000,0.032957
0.006665000,0.025102
0.006670000,0.013461
0.006675000,0.010589
0.006680000,-0.009222
0.006685000,0.026504
0.006690000,0.016497
0.006695000,0.056445
0.006700000,0.036318
0.006705000,0.009735
0.006710000,0.028360
0.006715000,-0.014459
0.006720000,0.031292
0.006725000,0.033349
0.006730000,0.039695
0.006735000,-0.007978
0.006740000,0.037270
0.006745000,0.028035
0.006750000,0.028595
0.006755000,0.018170
0.006760000,0.016722
0.006765000,0.018145
0.006770000,0.014532
0.006775000,0.007977
0.006780000,0.009221
0.006785000,0.007465
0.006790000,0.020604
0.006795000,0.020042
0.006800000,0.024132
0.006805000,0.009583
0.006810000,0.031026
0.006815000,0.010515
0.006820000,0.034843
0.006825000,0.047859
0.006830000,0.026006
0.006835000,0.003427
0.006840000,0.008892
0.006845000,0.024320
0.006850000,0.021585
0.006855000,-0.005052
0.006860000,0.039461
0.006865000,-0.001970
0.006870000,0.022323
0.006875000,0.002726
0.006880000,0.014441
0.006885000,0.040531
0.006890000,0.038536
0.006895000,0.015773
0.006900000,-0.008477
0.006905000,0.020114
0.006910000,0.016728
0.006915000,0.021760
0.006920000,0.018956
0.006925000,0.007236
0.006930000,0.000136
0.006935000,0.052883
0.006940000,0.001005
0.006945000,0.002218
0.006950000,0.010249
0.006955000,0.018579
0.006960000,0.036204
0.006965000,0.007604
0.006970000,0.047028
0.006975000,0.022373
0.006980000,0.022769
0.006985000,0.033946
0.006990000,0.003515
0.006995000,-0.016641
0.007000000,0.018768
0.007005000,0.026680
0.007010000,0.013011
0.007015000,0.031513
0.007020000,0.018144
0.007025000,0.030377
0.007030000,0.011822
0.007035000,0.030280
0.007040000,0.034862
0.007045000,0.047208
0.007050000,0.029588
0.007055000,0.017732
0.007060000,0.055252
0.007065000,0.012956
0.007070000,-0.012888
0.007075000,0.016161
0.007080000,0.020191
0.007085000,0.044266
0.007090000,0.023254
0.007095000,-0.004343
0.007100000,-0.002018
0.007105000,0.051263
0.007110000,0.706971
0.007115000,1.375855
0.007120000,2.029760
0.007125000,2.678916
0.007130000,3.313413
0.007135000,3.311519
0.007140000,3.285069
0.007145000,3.323354
0.007150000,3.300892
0.007155000,3.301381
0.007160000,3.301927
0.007165000,3.288722
0.007170000,3.305878
0.007175000,3.320804
0.007180000,3.273988
0.007185000,3.332898
0.007190000,3.304575
0.007195000,3.278885
0.007200000,3.322571
0.007205000,3.301749
0.007210000,3.283733
0.007215000,3.277411
0.007220000,3.304703
0.007225000,3.302866
0.007230000,3.304966
0.007235000,3.296524
0.007240000,3.284403
0.007245000,3.304836
0.007250000,3.314874
0.007255000,3.311205
0.007260000,3.291263
0.007265000,3.316443
0.007270000,3.303819
0.007275000,3.318621
0.007280000,3.293197
0.007285000,3.299485
0.007290000,3.310319
0.007295000,3.303067
0.007300000,3.288603
0.007305000,3.307539
0.007310000,3.291890
0.007315000,3.271558
0.007320000,3.262708
0.007325000,3.305615
0.007330000,3.282801
0.007335000,3.289113
0.007340000,3.286362
0.007345000,3.289280
0.007350000,3.310310
0.007355000,3.293349
0.007360000,3.312803
0.007365000,3.311910
0.007370000,3.273340
0.007375000,3.289049
0.007380000,3.278289
0.007385000,3.304084
0.007390000,3.283869
0.007395000,3.289440
0.007400000,3.284599
0.007405000,3.289974
0.007410000,3.293261
0.007415000,3.312037
0.007420000,3.277016
0.007425000,3.313232
0.007430000,3.312914
0.007435000,3.297542
0.007440000,3.266359
0.007445000,3.306048
0.007450000,3.306599
0.007455000,3.314050
0.007460000,3.331714
0.007465000,3.307411
0.007470000,3.297578
0.007475000,3.298015
0.007480000,3.304192
0.007485000,3.306172
0.007490000,3.299532
0.007495000,3.305762
0.007500000,3.308034
0.007505000,3.237857
0.007510000,2.673622
0.007515000,2.153821
0.007520000,1.622587
0.007525000,1.094248
0.007530000,0.495998
0.007535000,0.018188
0.007540000,0.026520
0.007545000,0.038152
0.007550000,0.029655
0.007555000,0.006351
0.007560000,0.017558
0.007565000,0.022694
0.007570000,0.044139
0.007575000,0.003401
0.007580000,0.020080
0.007585000,0.026864
0.007590000,0.021775
0.007595000,-0.017994
0.007600000,0.001140
0.007605000,0.013678
0.007610000,0.021929
0.007615000,0.019818
0.007620000,0.005303
0.007625000,0.034724
0.007630000,0.010361
0.007635000,0.040844
0.007640000,0.014385
0.007645000,-0.001569
0.007650000,0.041784
0.007655000,0.018791
0.007660000,0.035623
0.007665000,0.004663
0.007670000,0.028933
0.007675000,0.024650
0.007680000,0.034881
0.007685000,-0.017634
0.007690000,0.001164
0.007695000,0.038376
0.007700000,0.031963
0.007705000,0.015454
0.007710000,0.027571
0.007715000,0.042821
0.007720000,0.021235
0.007725000,0.010535
0.007730000,-0.001610
0.007735000,0.015563
0.007740000,0.004438
0.007745000,-0.016547
0.007750000,0.009691
0.007755000,0.019238
0.007760000,0.038930
0.007765000,0.020990
0.007770000,0.020409
0.007775000,0.016339
0.007780000,0.026921
0.007785000,0.019589
0.007790000,0.043024
0.007795000,-0.002743
0.007800000,0.016546
0.007805000,0.025172
0.007810000,0.010650
0.007815000,0.015032
0.007820000,0.012843
0.007825000,0.007648
0.007830000,0.021785
0.007835000,0.024339
0.007840000,-0.007843
0.007845000,0.011178
0.007850000,0.037287
0.007855000,0.019852
0.007860000,0.020485
0.007865000,0.026669
0.007870000,0.027455
0.007875000,0.070570
0.007880000,0.001757
0.007885000,0.035960
0.007890000,0.028991
0.007895000,0.011435
0.007900000,0.054439
0.007905000,0.027361
0.007910000,0.019361
0.007915000,0.029748
0.007920000,0.015588
0.007925000,0.010093
0.007930000,0.025780
0.007935000,0.037275
0.007940000,0.001129
0.007945000,-0.000275
0.007950000,0.010521
0.007955000,0.008738
0.007960000,-0.003380
0.007965000,-0.006441
0.007970000,0.009676
0.007975000,0.008736
0.007980000,0.016139
0.007985000,0.006241
0.007990000,0.018859
0.007995000,0.020017
0.008000000,0.029152
0.008005000,0.038863
0.008010000,0.000819
0.008015000,0.026285
0.008020000,0.018067
0.008025000,0.014330
0.008030000,0.048982
0.008035000,0.031928
0.008040000,0.038986
0.008045000,0.033314
0.008050000,0.026887
0.008055000,0.021233
0.008060000,0.011638
0.008065000,0.010228
0.008070000,0.012172
0.008075000,0.014166
0.008080000,0.027595
0.008085000,0.019940
0.008090000,0.024446
0.008095000,-0.018392
0.008100000,-0.000935
0.008105000,0.379901
0.008110000,1.028672
0.008115000,1.701164
0.008120000,2.335776
0.008125000,2.982461
0.008130000,3.301990
0.008135000,3.311793
0.008140000,3.284631
0.008145000,3.312913
0.008150000,3.306276
0.008155000,3.299666
0.008160000,3.268957
0.008165000,3.288925
0.008170000,3.328282
0.008175000,3.293089
0.008180000,3.298778
0.008185000,3.299777
0.008190000,3.312783
0.008195000,3.313455
0.008200000,3.307091
0.008205000,3.298375
0.008210000,3.271205
0.008215000,3.304922
0.008220000,3.285828
0.008225000,3.264924
0.008230000,3.299787
0.008235000,3.282651
0.008240000,3.285971
0.008245000,3.318662
0.008250000,3.292059
0.008255000,3.325476
0.008260000,3.289938
0.008265000,3.324961
0.008270000,3.301161
0.008275000,3.286543
0.008280000,3.297224
0.008285000,3.284538
0.008290000,3.288213
0.008295000,3.322306
0.008300000,3.284732
0.008305000,3.307999
0.008310000,3.289057
0.008315000,3.294784
0.008320000,3.298323
0.008325000,3.294572
0.008330000,3.298010
0.008335000,3.291910
0.008340000,3.299182
0.008345000,3.273706
0.008350000,3.315110
0.008355000,3.327014
0.008360000,3.319075
0.008365000,3.299299
0.008370000,3.289805
0.008375000,3.304996
0.008380000,3.318184
0.008385000,3.315625
0.008390000,3.288262
0.008395000,3.270621
0.008400000,3.274288
0.008405000,3.274677
0.008410000,3.290793
0.008415000,3.283841
0.008420000,3.310278
0.008425000,3.294334
0.008430000,3.293803
0.008435000,3.306903
0.008440000,3.324016
0.008445000,3.298696
0.008450000,3.306095
0.008455000,3.311971
0.008460000,3.296214
0.008465000,3.301791
0.008470000,3.294377
0.008475000,3.317783
0.008480000,3.297697
0.008485000,3.287381
0.008490000,3.321596
0.008495000,3.290922
0.008500000,3.210111
0.008505000,2.652566
0.008510000,2.115793
0.008515000,1.579671
0.008520000,1.020448
0.008525000,0.493475
0.008530000,0.025880
0.008535000,0.035420
0.008540000,0.025717
0.008545000,0.005854
0.008550000,0.017823
0.008555000,0.016246
0.008560000,0.017357
0.008565000,0.027188
0.008570000,-0.007335
0.008575000,0.021953
0.008580000,0.037123
0.008585000,0.031238
0.008590000,0.015899
0.008595000,0.053559
0.008600000,0.017233
0.008605000,0.028186
0.008610000,0.039123
0.008615000,0.023366
0.008620000,0.008702
0.008625000,0.003172
0.008630000,0.007516
0.008635000,0.032354
0.008640000,0.028126
0.008645000,0.024783
0.008650000,0.021194
0.008655000,0.021536
0.008660000,0.010823
0.008665000,0.023958
0.008670000,0.021517
0.008675000,0.051663
0.008680000,0.020532
0.008685000,0.028599
0.008690000,0.007946
0.008695000,-0.000001
0.008700000,0.024701
0.008705000,0.000485
0.008710000,0.000517
0.008715000,-0.002379
0.008720000,-0.000618
0.008725000,0.041891
0.008730000,0.026703
0.008735000,0.013415
0.008740000,0.032220
0.008745000,0.014609
0.008750000,0.012316
0.008755000,0.015757
0.008760000,0.032298
0.008765000,0.011996
0.008770000,0.005703
0.008775000,0.019766
0.008780000,0.028103
0.008785000,0.032613
0.008790000,0.012806
0.008795000,0.039673
0.008800000,0.004718
0.008805000,-0.007814
0.008810000,0.043918
0.008815000,0.002688
0.008820000,0.022948
0.008825000,0.041237
0.008830000,-0.007486
0.008835000,0.018303
0.008840000,-0.000242
0.008845000,-0.006407
0.008850000,0.021513
0.008855000,0.014376
0.008860000,0.056094
0.008865000,0.010430
0.008870000,0.040165
0.008875000,0.041788
0.008880000,0.019369
0.008885000,0.023889
0.008890000,0.017493
0.008895000,0.008209
0.008900000,0.027560
0.008905000,0.014547
0.008910000,0.003810
0.008915000,0.026553
0.008920000,0.022377
0.008925000,0.019342
0.008930000,0.021745
0.008935000,0.025398
0.008940000,0.019530
0.008945000,0.024827
0.008950000,0.036311
0.008955000,0.015103
0.008960000,0.013816
0.008965000,-0.005353
0.008970000,0.018828
0.008975000,-0.014147
0.008980000,0.022618
0.008985000,0.011772
0.008990000,0.011941
0.008995000,0.022408
0.009000000,0.023645
0.009005000,0.007114
0.009010000,0.008464
0.009015000,0.033650
0.009020000,0.013204
0.009025000,0.028942
0.009030000,0.040388
0.009035000,0.017502
0.009040000,0.018394
0.009045000,0.028607
0.009050000,0.019852
0.009055000,0.017052
0.009060000,-0.005981
0.009065000,0.032723
0.009070000,0.002310
0.009075000,-0.000751
0.009080000,0.012276
0.009085000,-0.011601
0.009090000,0.023970
0.009095000,0.013301
0.009100000,0.005130
0.009105000,0.307604
0.009110000,0.957964
0.009115000,1.616329
0.009120000,2.266221
0.009125000,2.906033
0.009130000,3.316721
0.009135000,3.309473
0.009140000,3.282041
0.009145000,3.289564
0.009150000,3.298084
0.009155000,3.273221
0.009160000,3.293041
0.009165000,3.323796
0.009170000,3.318867
0.009175000,3.295444
0.009180000,3.299208
0.009185000,3.323221
0.009190000,3.288105
0.009195000,3.316982
0.009200000,3.309286
0.009205000,3.316693
0.009210000,3.307817
0.009215000,3.285813
0.009220000,3.291507
0.009225000,3.288257
0.009230000,3.295523
0.009235000,3.296126
0.009240000,3.282397
0.009245000,3.294428
0.009250000,3.293244
0.009255000,3.275287
0.009260000,3.310683
0.009265000,3.307647
0.009270000,3.315239
0.009275000,3.309331
0.009280000,3.316275
0.009285000,3.294076
0.009290000,3.301449
0.009295000,3.305545
0.009300000,3.302377
0.009305000,3.312110
0.009310000,3.274986
0.009315000,3.297051
0.009320000,3.308963
0.009325000,3.285365
0.009330000,3.299944
0.009335000,3.313417
0.009340000,3.288986
0.009345000,3.273210
0.009350000,3.286810
0.009355000,3.306321
0.009360000,3.301372
0.009365000,3.302606
0.009370000,3.305200
0.009375000,3.316199
0.009380000,3.297987
0.009385000,3.311383
0.009390000,3.321238
0.009395000,3.278689
0.009400000,3.285483
0.009405000,3.292456
0.009410000,3.283181
0.009415000,3.287006
0.009420000,3.299694
0.009425000,3.301968
0.009430000,3.287159
0.009435000,3.282047
0.009440000,3.329789
0.009445000,3.300301
0.009450000,3.291490
0.009455000,3.302296
0.009460000,3.308107
0.009465000,3.273323
0.009470000,3.293035
0.009475000,3.294581
0.009480000,3.306421
0.009485000,3.265301
0.009490000,3.307358
0.009495000,3.279498
0.009500000,3.318171
0.009505000,3.100502
0.009510000,2.547922
0.009515000,1.952416
0.009520000,1.426094
0.009525000,0.889718
0.009530000,0.332823
0.009535000,0.050231
0.009540000,0.012428
0.009545000,0.021811
0.009550000,0.030081
0.009555000,0.030622
0.009560000,0.022948
0.009565000,0.018768
0.009570000,0.002561
0.009575000,0.013128
0.009580000,0.005726
0.009585000,0.006024
0.009590000,0.038202
0.009595000,0.031152
0.009600000,0.031400
0.009605000,0.014557
0.009610000,0.031106
0.009615000,0.007255
0.009620000,0.012316
0.009625000,0.030034
0.009630000,0.038278
0.009635000,-0.005989
0.009640000,0.016659
0.009645000,0.016936
0.009650000,0.030047
0.009655000,-0.007209
0.009660000,0.033176
0.009665000,0.045673
0.009670000,0.029940
0.009675000,0.040001
0.009680000,0.016590
0.009685000,-0.010860
0.009690000,0.032028
0.009695000,0.039076
0.009700000,0.025580
0.009705000,0.006129
0.009710000,-0.000231
0.009715000,0.005551
0.009720000,0.014642
0.009725000,0.011317
0.009730000,0.009410
0.009735000,0.057025
0.009740000,0.006421
0.009745000,0.009013
0.009750000,0.000945
0.009755000,0.010516
0.009760000,-0.013092
0.009765000,0.021509
0.009770000,0.007025
0.009775000,0.049806
0.009780000,0.038891
0.009785000,0.039816
0.009790000,0.018558
0.009795000,0.021874
0.009800000,0.017630
0.009805000,0.004643
0.009810000,0.018405
0.009815000,0.028915
0.009820000,0.013463
0.009825000,0.017865
0.009830000,0.026375
0.009835000,0.031762
0.009840000,0.025814
0.009845000,0.022948
0.009850000,0.020017
0.009855000,0.041484
0.009860000,0.017728
0.009865000,0.036521
0.009870000,-0.001365
0.009875000,0.014992
0.009880000,-0.006028
0.009885000,0.037939
0.009890000,0.031446
0.009895000,0.024937
0.009900000,0.027565
0.009905000,0.000140
0.009910000,0.028987
0.009915000,0.040922
0.009920000,0.010669
0.009925000,0.013770
0.009930000,0.009856
0.009935000,0.018857
0.009940000,0.026123
0.009945000,0.006213
0.009950000,0.051329
0.009955000,0.015001
0.009960000,0.006777
0.009965000,0.023762
0.009970000,0.019192
0.009975000,0.032891
0.009980000,0.011553
0.009985000,0.024480
0.009990000,0.002908
0.009995000,0.031861
0.010000000,0.000392
0.010005000,-0.006829
0.010010000,0.023462
0.010015000,-0.006281
0.010020000,-0.004563
0.010025000,0.032228
0.010030000,0.036104
0.010035000,0.014925
0.010040000,0.049879
0.010045000,0.016376
0.010050000,0.010589
0.010055000,0.013425
0.010060000,0.003212
0.010065000,0.003060
0.010070000,0.033061
0.010075000,0.012137
0.010080000,-0.004854
0.010085000,0.014091
0.010090000,0.054079
0.010095000,0.022669
0.010100000,0.023772
0.010105000,0.167062
0.010110000,0.798310
0.010115000,1.487208
0.010120000,2.141649
0.010125000,2.810089
0.010130000,3.267348
0.010135000,3.295744
0.010140000,3.266116
0.010145000,3.290003
0.010150000,3.308955
0.010155000,3.293302
0.010160000,3.313845
0.010165000,3.317243
0.010170000,3.317214
0.010175000,3.298240
0.010180000,3.277265
0.010185000,3.293275
0.010190000,3.314686
0.010195000,3.342381
0.010200000,3.287272
0.010205000,3.305035
0.010210000,3.308025
0.010215000,3.291418
0.010220000,3.289013
0.010225000,3.310060
0.010230000,3.306673
0.010235000,3.285483
0.010240000,3.318723
0.010245000,3.317682
0.010250000,3.300875
0.010255000,3.304590
0.010260000,3.300700
0.010265000,3.301994
0.010270000,3.323491
0.010275000,3.286610
0.010280000,3.299198
0.010285000,3.299199
0.010290000,3.275517
0.010295000,3.328335
0.010300000,3.305221
0.010305000,3.298832
0.010310000,3.286843
0.010315000,3.292015
0.010320000,3.280624
0.010325000,3.297065
0.010330000,3.286753
0.010335000,3.309828
0.010340000,3.289889
0.010345000,3.304647
0.010350000,3.300555
0.010355000,3.301284
0.010360000,3.309657
0.010365000,3.284215
0.010370000,3.281391
0.010375000,3.259566
0.010380000,3.276670
0.010385000,3.298408
0.010390000,3.293969
0.010395000,3.287328
0.010400000,3.291269
0.010405000,3.308671
0.010410000,3.334917
0.010415000,3.298327
0.010420000,3.304526
0.010425000,3.314116
0.010430000,3.316172
0.010435000,3.316772
0.010440000,3.297188
0.010445000,3.301058
0.010450000,3.316388
0.010455000,3.291345
0.010460000,3.301022
0.010465000,3.276726
0.010470000,3.272385
0.010475000,3.290715
0.010480000,3.282913
0.010485000,3.296433
0.010490000,3.303440
0.010495000,3.322157
0.010500000,3.310200
0.010505000,3.295479
0.010510000,2.844317
0.010515000,2.294546
0.010520000,1.757305
0.010525000,1.217995
0.010530000,0.652274
0.010535000,0.108896
0.010540000,0.050007
0.010545000,0.014966
0.010550000,0.034032
0.010555000,0.009162
0.010560000,0.009095
0.010565000,0.006250
0.010570000,0.025526
0.010575000,0.019008
0.010580000,-0.015112
0.010585000,0.018220
0.010590000,0.019690
0.010595000,0.013685
0.010600000,0.024927
0.010605000,0.003183
0.010610000,0.033684
0.010615000,-0.001806
0.010620000,0.040004
0.010625000,0.005502
0.010630000,0.027373
0.010635000,0.040938
0.010640000,0.012645
0.010645000,-0.002392
0.010650000,0.014044
0.010655000,0.033662
0.010660000,0.015018
0.010665000,0.011122
0.010670000,0.035893
0.010675000,0.038057
0.010680000,0.043368
0.010685000,0.001417
0.010690000,0.018471
0.010695000,0.023908
0.010700000,0.020979
0.010705000,0.032294
0.010710000,0.005918
0.010715000,0.030007
0.010720000,0.014202
0.010725000,-0.016583
0.010730000,0.028692
0.010735000,0.031678
0.010740000,-0.002992
0.010745000,0.054903
0.010750000,0.039423
0.010755000,0.027991
0.010760000,0.039145
0.010765000,0.017173
0.010770000,0.019002
0.010775000,0.025076
0.010780000,0.027393
0.010785000,0.019536
0.010790000,0.032114
0.010795000,0.036254
0.010800000,0.005651
0.010805000,0.053801
0.010810000,-0.003617
0.010815000,0.020419
0.010820000,0.025346
0.010825000,0.029259
0.010830000,0.058475
0.010835000,-0.006433
0.010840000,0.029486
0.010845000,0.024786
0.010850000,0.050112
0.010855000,0.030429
0.010860000,0.036950
0.010865000,-0.003301
0.010870000,0.030957
0.010875000,0.040815
0.010880000,0.032613
0.010885000,0.020178
0.010890000,0.016472
0.010895000,0.003685
0.010900000,0.019981
0.010905000,0.030799
0.010910000,0.006290
0.010915000,-0.001079
0.010920000,-0.008832
0.010925000,0.017783
0.010930000,0.001388
0.010935000,0.009189
0.010940000,-0.006576
0.010945000,0.037388
0.010950000,0.001409
0.010955000,0.031932
0.010960000,0.030353
0.010965000,0.008292
0.010970000,0.042672
0.010975000,-0.016808
0.010980000,0.042683
0.010985000,-0.003929
0.010990000,0.031582
0.010995000,0.021834
0.011000000,0.014081
0.011005000,0.012473
0.011010000,0.006192
0.011015000,0.026020
0.011020000,0.013056
0.011025000,0.032887
0.011030000,0.027411
0.011035000,0.056163
0.011040000,0.043457
0.011045000,0.024263
0.011050000,0.026187
0.011055000,0.043892
0.011060000,0.036270
0.011065000,0.003713
0.011070000,0.043892
0.011075000,0.014985
0.011080000,0.028281
0.011085000,0.012511
0.011090000,0.007598
0.011095000,0.004253
0.011100000,0.017560
0.011105000,0.483430
0.011110000,1.134744
0.011115000,1.788932
0.011120000,2.466610
0.011125000,3.066491
0.011130000,3.346217
0.011135000,3.310779
0.011140000,3.296972
0.011145000,3.295053
0.011150000,3.296708
0.011155000,3.283712
0.011160000,3.309124
0.011165000,3.315226
0.011170000,3.288237
0.011175000,3.286760
0.011180000,3.323571
0.011185000,3.312797
0.011190000,3.301874
0.011195000,3.298822
0.011200000,3.270927
0.011205000,3.306448
0.011210000,3.298639
0.011215000,3.280311
0.011220000,3.325169
0.011225000,3.326156
0.011230000,3.294377
0.011235000,3.301050
0.011240000,3.302898
0.011245000,3.269858
0.011250000,3.309522
0.011255000,3.311481
0.011260000,3.309097
0.011265000,3.284146
0.011270000,3.343173
0.011275000,3.284773
0.011280000,3.315060
0.011285000,3.294495
0.011290000,3.296694
0.011295000,3.275776
0.011300000,3.291471
0.011305000,3.286688
0.011310000,3.278250
0.011315000,3.272298
0.011320000,3.291040
0.011325000,3.281681
0.011330000,3.291219
0.011335000,3.289523
0.011340000,3.320613
0.011345000,3.284937
0.011350000,3.306719
0.011355000,3.324954
0.011360000,3.278963
0.011365000,3.322673
0.011370000,3.327680
0.011375000,3.301275
0.011380000,3.301318
0.011385000,3.309458
0.011390000,3.288970
0.011395000,3.288523
0.011400000,3.307882
0.011405000,3.317086
0.011410000,3.281982
0.011415000,3.312400
0.011420000,3.269514
0.011425000,3.295354
0.011430000,3.321762
0.011435000,3.312142
0.011440000,3.325483
0.011445000,3.310800
0.011450000,3.278118
0.011455000,3.319935
0.011460000,3.301344
0.011465000,3.307275
0.011470000,3.263914
0.011475000,3.293867
0.011480000,3.288456
0.011485000,3.285756
0.011490000,3.286550
0.011495000,3.296624
0.011500000,3.262604
0.011505000,2.703763
0.011510000,2.192396
0.011515000,1.626130
0.011520000,1.105797
0.011525000,0.549151
0.011530000,0.004884
0.011535000,0.020812
0.011540000,0.044620
0.011545000,0.007846
0.011550000,0.017298
0.011555000,0.025277
0.011560000,0.034609
0.011565000,0.029775
0.011570000,0.041975
0.011575000,0.015215
0.011580000,0.022823
0.011585000,0.022428
0.011590000,0.033866
0.011595000,0.022067
0.011600000,0.011658
0.011605000,0.019071
0.011610000,0.013097
0.011615000,0.036100
0.011620000,0.019033
0.011625000,0.015480
0.011630000,0.023593
0.011635000,0.018587
0.011640000,0.005466
0.011645000,0.040064
0.011650000,0.017884
0.011655000,-0.007553
0.011660000,0.010433
0.011665000,0.043959
0.011670000,0.039216
0.011675000,0.005874
0.011680000,0.042552
0.011685000,0.007444
0.011690000,0.013314
0.011695000,0.021333
0.011700000,-0.003055
0.011705000,0.009472
0.011710000,-0.010726
0.011715000,0.039065
0.011720000,0.017274
0.011725000,-0.001675
0.011730000,-0.002914
0.011735000,-0.001775
0.011740000,0.023613
0.011745000,0.016100
0.011750000,0.016364
0.011755000,0.034810
0.011760000,0.008842
0.011765000,0.037371
0.011770000,0.026270
0.011775000,0.020174
0.011780000,-0.015477
0.011785000,0.015646
0.011790000,0.026847
0.011795000,0.006839
0.011800000,0.013346
0.011805000,0.040944
0.011810000,0.008718
0.011815000,0.037634
0.011820000,0.030693
0.011825000,0.039834
0.011830000,-0.001599
0.011835000,0.009997
0.011840000,0.026377
0.011845000,0.018877
0.011850000,0.007484
0.011855000,0.035895
0.011860000,0.001267
0.011865000,0.039794
0.011870000,0.010301
0.011875000,0.009458
0.011880000,0.007753
0.011885000,0.022116
0.011890000,0.022858
0.011895000,0.010313
0.011900000,-0.000827
0.011905000,0.002303
0.011910000,0.009342
0.011915000,0.017425
0.011920000,0.025919
0.011925000,0.012458
0.011930000,0.027606
0.011935000,0.017807
0.011940000,0.012849
0.011945000,0.019840
0.011950000,0.053783
0.011955000,0.034500
0.011960000,-0.001553
0.011965000,0.021795
0.011970000,0.009339
0.011975000,0.023514
0.011980000,-0.004430
0.011985000,0.055386
0.011990000,0.027827
0.011995000,0.018283
0.012000000,-0.001723
0.012005000,0.042002
0.012010000,0.001056
0.012015000,0.039788
0.012020000,0.021845
0.012025000,0.042932
0.012030000,0.040320
0.012035000,0.020238
0.012040000,-0.028917
0.012045000,0.043224
0.012050000,0.024559
0.012055000,0.041135
0.012060000,0.030872
0.012065000,0.006574
0.012070000,0.038820
0.012075000,0.003417
0.012080000,0.029017
0.012085000,0.022427
0.012090000,0.036965
0.012095000,0.042569
0.012100000,0.079254
0.012105000,0.761617
0.012110000,1.370266
0.012115000,2.074119
0.012120000,2.712860
0.012125000,3.311618
0.012130000,3.288649
0.012135000,3.322809
0.012140000,3.299456
0.012145000,3.286820
0.012150000,3.279292
0.012155000,3.291864
0.012160000,3.270090
0.012165000,3.289719
0.012170000,3.303916
0.012175000,3.307210
0.012180000,3.304464
0.012185000,3.296798
0.012190000,3.298413
0.012195000,3.305037
0.012200000,3.296521
0.012205000,3.284200
0.012210000,3.283120
0.012215000,3.276032
0.012220000,3.281705
0.012225000,3.278535
0.012230000,3.312815
0.012235000,3.291243
0.012240000,3.278049
0.012245000,3.287645
0.012250000,3.311576
0.012255000,3.270569
0.012260000,3.318765
0.012265000,3.305557
0.012270000,3.283865
0.012275000,3.290158
0.012280000,3.301155
0.012285000,3.291684
0.012290000,3.306218
0.012295000,3.299620
0.012300000,3.286759
0.012305000,3.297779
0.012310000,3.293553
0.012315000,3.294008
0.012320000,3.285958
0.012325000,3.274300
0.012330000,3.282278
0.012335000,3.297641
0.012340000,3.321538
0.012345000,3.293169
0.012350000,3.312631
0.012355000,3.298079
0.012360000,3.308415
0.012365000,3.295693
0.012370000,3.308643
0.012375000,3.246125
0.012380000,3.278512
0.012385000,3.297783
0.012390000,3.297877
0.012395000,3.308811
0.012400000,3.291482
0.012405000,3.304679
0.012410000,3.314278
0.012415000,3.301397
0.012420000,3.306422
0.012425000,3.295081
0.012430000,3.301238
0.012435000,3.305777
0.012440000,3.290922
0.012445000,3.309809
0.012450000,3.285255
0.012455000,3.286810
0.012460000,3.300250
0.012465000,3.278957
0.012470000,3.279179
0.012475000,3.293798
0.012480000,3.300249
0.012485000,3.286881
0.012490000,3.293838
0.012495000,3.313161
0.012500000,2.780235
0.012505000,2.289361
0.012510000,1.683281
0.012515000,1.164954
0.012520000,0.595045
0.012525000,0.061768
0.012530000,0.008614
0.012535000,-0.004901
0.012540000,0.028561
0.012545000,0.041491
0.012550000,0.013231
0.012555000,0.019851
0.012560000,0.023390
0.012565000,0.005062
0.012570000,0.009616
0.012575000,-0.011813
0.012580000,0.038532
0.012585000,-0.005681
0.012590000,0.027750
0.012595000,0.031136
0.012600000,0.047454
0.012605000,0.024383
0.012610000,0.030138
0.012615000,0.034640
0.012620000,0.035964
0.012625000,-0.008503
0.012630000,0.055244
0.012635000,0.017580
0.012640000,0.029867
